,f_Signal_1Hz,f_Signal_1p05Hz,f_Signal_1p1Hz,f_Signal_1p5Hz,f_Signal_2p0Hz,f_Signal_10Hz,f_Signal_40Hz,f_Singnal_Mix,PSD_Signal_1Hz,PSD_Signal_1p05Hz,PSD_Signal_1p1Hz,PSD_Signal_1p5Hz,PSD_Signal_2p0Hz,PSD_Signal_10Hz,PSD_Signal_40Hz,PSD_Singnal_Mix
84,16.83366733466934,16.83366733466934,16.83366733466934,16.83366733466934,16.83366733466934,16.83366733466934,16.83366733466934,16.83366733466934,6.029110453020285e-08,0.0005161921736791228,0.0007345156203351152,0.0006309025379234369,1.231398649856401e-07,1.4073511710442025e-06,1.0199857142459844e-07,0.0014885562204985919
85,17.034068136272545,17.034068136272545,17.034068136272545,17.034068136272545,17.034068136272545,17.034068136272545,17.034068136272545,17.034068136272545,5.829193058586118e-08,0.0005105856373720916,0.0007264782267853076,0.0006234830055026818,1.1886498397030559e-07,1.3249137760741658e-06,1.0389759918945616e-07,0.0015504719520865156
86,17.234468937875754,17.234468937875754,17.234468937875754,17.234468937875754,17.234468937875754,17.234468937875754,17.234468937875754,17.234468937875754,5.625781689856922e-08,0.0005051205811845654,0.0007186446223154785,0.0006162622071138417,1.147901559430888e-07,1.2493297649792097e-06,1.058523602455391e-07,0.001503905970375702
87,17.43486973947896,17.43486973947896,17.43486973947896,17.43486973947896,17.43486973947896,17.43486973947896,17.43486973947896,17.43486973947896,5.439769270142273e-08,0.0004997919638710007,0.0007110076682663449,0.0006092326734140275,1.1090374309314829e-07,1.1798654047414808e-06,1.078648479926667e-07,0.0014423336521511565
88,17.635270541082164,17.635270541082164,17.635270541082164,17.635270541082164,17.635270541082164,17.635270541082164,17.635270541082164,17.635270541082164,5.260257084877426e-08,0.0004945950841615596,0.0007035603812661726,0.0006023873873319567,1.0719494363583897e-07,1.1158824282231838e-06,1.0993713389596459e-07,0.0014695667184210434
89,17.835671342685373,17.835671342685373,17.835671342685373,17.835671342685373,17.835671342685373,17.835671342685373,17.835671342685373,17.835671342685373,5.088724473512908e-08,0.0004895253649617842,0.0006962962598420765,0.0005957195279162185,1.0358138189936128e-07,1.0568235136309746e-06,1.1207139700728661e-07,0.0013410891216246313
90,18.03607214428858,18.03607214428858,18.03607214428858,18.03607214428858,18.03607214428858,18.03607214428858,18.03607214428858,18.03607214428858,4.9247306589396e-08,0.0004845785063039519,0.000689209021421191,0.0005892227519521479,1.0043907289594438e-07,1.0022002408207276e-06,1.1426992440834382e-07,0.0013397489217430965
91,18.236472945891784,18.236472945891784,18.236472945891784,18.236472945891784,18.236472945891784,18.236472945891784,18.236472945891784,18.236472945891784,4.767864584522072e-08,0.00047975037222848456,0.000682292691058636,0.0005828909398176205,9.696394581778893e-08,9.515832324588347e-07,1.1653509014106537e-07,0.0013217033738730946
92,18.43687374749499,18.43687374749499,18.43687374749499,18.43687374749499,18.43687374749499,18.43687374749499,18.43687374749499,18.43687374749499,4.617742393188151e-08,0.0004750370011994913,0.0006755415790274281,0.0005767182967555918,9.394330043471817e-08,9.045936134082249e-07,1.188694106671021e-07,0.0012760655655390436
93,18.637274549098198,18.637274549098198,18.637274549098198,18.637274549098198,18.637274549098198,18.637274549098198,18.637274549098198,18.637274549098198,4.4740075735538764e-08,0.0004704346627072007,0.0006689502230337959,0.0005706992432838558,9.098374986783545e-08,8.608962262577166e-07,1.2127550446033362e-07,0.001305328356955253
94,18.837675350701403,18.837675350701403,18.837675350701403,18.837675350701403,18.837675350701403,18.837675350701403,18.837675350701403,18.837675350701403,4.329464726704975e-08,0.0004659397165283313,0.0006625134303730903,0.0005648285576490919,8.81505162045091e-08,8.201936173896626e-07,1.2375612601583435e-07,0.0012402053663594659
95,19.03807615230461,19.03807615230461,19.03807615230461,19.03807615230461,19.03807615230461,19.03807615230461,19.03807615230461,19.03807615230461,4.220372262303973e-08,0.0004615487540003443,0.0006562262034504846,0.0005591011583509268,8.543686118873923e-08,7.822210975380809e-07,1.263141620724376e-07,0.001311417793773232
96,19.238476953907817,19.238476953907817,19.238476953907817,19.238476953907817,19.238476953907817,19.238476953907817,19.238476953907817,19.238476953907817,4.070962338879352e-08,0.0004572584398595398,0.0006500837759116905,0.0005535122465938955,8.283649964451224e-08,7.467424995527544e-07,1.2895264447894706e-07,0.0012631602453755438
97,19.438877755511022,19.438877755511022,19.438877755511022,19.438877755511022,19.438877755511022,19.438877755511022,19.438877755511022,19.438877755511022,3.956448915918882e-08,0.00045306564815342796,0.0006440816155939587,0.0005480572337311375,8.034354395989385e-08,7.135465739516695e-07,1.3167475308627096e-07,0.0012215689803016056
98,19.639278557114228,19.639278557114228,19.639278557114228,19.639278557114228,19.639278557114228,19.639278557114228,19.639278557114228,19.639278557114228,3.8399669217754115e-08,0.00044896735254222505,0.0006382153164873169,0.0005427317007320095,7.795247318460018e-08,6.824439019753511e-07,1.3448382026135097e-07,0.0012449453494370569
99,19.839679358717436,19.839679358717436,19.839679358717436,19.839679358717436,19.839679358717436,19.839679358717436,19.839679358717436,19.839679358717436,3.7281397650877917e-08,0.00044496063761948206,0.0006324807240122745,0.0005375314854023816,7.56581052027627e-08,6.532642445076858e-07,1.3741424804581338e-07,0.0011387096730358002
100,20.04008016032064,20.04008016032064,20.04008016032064,20.04008016032064,20.04008016032064,20.04008016032064,20.04008016032064,20.04008016032064,3.6207337063383707e-08,0.00044104274755341695,0.0006268738297291478,0.0005324525433528136,7.345557302271419e-08,6.258542625862888e-07,1.4030507942392597e-07,0.001153991221330253
101,20.240480961923847,20.240480961923847,20.240480961923847,20.240480961923847,20.240480961923847,20.240480961923847,20.240480961923847,20.240480961923847,3.517531364021908e-08,0.0004372110072590356,0.0006213907362231719,0.0005274910374606101,7.134030231359277e-08,6.000755442488641e-07,1.4349986986989424e-07,0.0011311152766132109
102,20.440881763527056,20.440881763527056,20.440881763527056,20.440881763527056,20.440881763527056,20.440881763527056,20.440881763527056,20.440881763527056,3.418328708761005e-08,0.0004334628644182933,0.0006160278163685951,0.0005226432863810797,6.930799090521036e-08,5.758028964213837e-07,1.4666301996535716e-07,0.0011058863935714046
103,20.64128256513026,20.64128256513026,20.64128256513026,20.64128256513026,20.64128256513026,20.64128256513026,20.64128256513026,20.64128256513026,3.322935419937753e-08,0.00042979586880755277,0.0006107814906678452,0.0005179057579140185,6.735459010025353e-08,5.529228614029768e-07,1.4996352684374522e-07,0.0011286567589717431
104,20.841683366733466,20.841683366733466,20.841683366733466,20.841683366733466,20.841683366733466,20.841683366733466,20.841683366733466,20.841683366733466,3.226592366798439e-08,0.00042620765259453343,0.0006056483715290185,0.0005132750781356973,6.547628731463234e-08,5.313324222933989e-07,1.5337502251014048e-07,0.001061888757338683
105,21.042084168336675,21.042084168336675,21.042084168336675,21.042084168336675,21.042084168336675,21.042084168336675,21.042084168336675,21.042084168336675,3.153540515971893e-08,0.00042269597564495464,0.000600625197997415,0.0005087480005322155,6.366949002052374e-08,5.109378721749074e-07,1.569023083487133e-07,0.0011367051073396302
106,21.24248496993988,21.24248496993988,21.24248496993988,21.24248496993988,21.24248496993988,21.24248496993988,21.24248496993988,21.24248496993988,3.0532428736298155e-08,0.00041925863932490654,0.0005957087921207128,0.0005043214114872949,6.193081100609354e-08,4.916538257040608e-07,1.6055042763843322e-07,0.001087287743014628
107,21.442885771543086,21.442885771543086,21.442885771543086,21.442885771543086,21.442885771543086,21.442885771543086,21.442885771543086,21.442885771543086,2.97593601768886e-08,0.00041589355443720516,0.0005908961937945853,0.0004999923986502437,6.025705371968021e-08,4.7340234675162573e-07,1.643247003141322e-07,0.001058786094460901
108,21.643286573146295,21.643286573146295,21.643286573146295,21.643286573146295,21.643286573146295,21.643286573146295,21.643286573146295,21.643286573146295,2.8970437444125395e-08,0.0004125987386358331,0.0005861844714589297,0.0004957578734730093,5.8645195052165456e-08,4.5611218720642984e-07,1.6823074598290703e-07,0.001075789065045274
109,21.8436873747495,21.8436873747495,21.8436873747495,21.8436873747495,21.8436873747495,21.8436873747495,21.8436873747495,21.8436873747495,2.82101439774022e-08,0.000409372213018285,0.0005815708282202307,0.000491615404159435,5.710829538974634e-08,4.3971810109957356e-07,1.7227449304878604e-07,0.000988633265755882
110,22.044088176352705,22.044088176352705,22.044088176352705,22.044088176352705,22.044088176352705,22.044088176352705,22.044088176352705,22.044088176352705,2.747717080948912e-08,0.0004062121494776904,0.0005770525867445503,0.0004875621237188843,5.555884209844784e-08,4.2416029091423517e-07,1.7646220988679032e-07,0.0010134776184523241
111,22.244488977955914,22.244488977955914,22.244488977955914,22.244488977955914,22.244488977955914,22.244488977955914,22.244488977955914,22.244488977955914,2.6770295354906777e-08,0.0004031167431573233,0.0005726271628354114,0.0004835955649444463,5.416930731406676e-08,4.0938375744298717e-07,1.8080052621533262e-07,0.0009851737116511664
112,22.44488977955912,22.44488977955912,22.44488977955912,22.44488977955912,22.44488977955912,22.44488977955912,22.44488977955912,22.44488977955912,2.6088360897609484e-08,0.00040008425701391047,0.0005682920549338148,0.00047971326241558556,5.276222146260376e-08,3.953380298782477e-07,1.8529644929432818e-07,0.0009765433656405745
113,22.645290581162325,22.645290581162325,22.645290581162325,22.645290581162325,22.645290581162325,22.645290581162325,22.645290581162325,22.645290581162325,2.5430262650418535e-08,0.0003971130448198058,0.0005640448767915732,0.00047591292122953595,5.142019594630874e-08,3.819765495104574e-07,1.899574098064508e-07,0.0009926088272593683
114,22.845691382765533,22.845691382765533,22.845691382765533,22.845691382765533,22.845691382765533,22.845691382765533,22.845691382765533,22.845691382765533,2.4821150406341427e-08,0.00039420148134181905,0.0005598833159063525,0.00047219220388314606,5.012514185920962e-08,3.6925641679345603e-07,1.947912618808633e-07,0.0009239566366807833
115,23.04609218436874,23.04609218436874,23.04609218436874,23.04609218436874,23.04609218436874,23.04609218436874,23.04609218436874,23.04609218436874,2.412044817454163e-08,0.000391348070377839,0.0005558051107745222,0.0004685489891231494,4.887502254852746e-08,3.571380134278403e-07,1.9980634293719093e-07,0.0009989883640560795
116,23.246492985971944,23.246492985971944,23.246492985971944,23.246492985971944,23.246492985971944,23.246492985971944,23.246492985971944,23.246492985971944,2.3615242540766335e-08,0.00038855122438090806,0.0005518081770206995,0.0004649811596698384,4.76679021728772e-08,3.4558472060174753e-07,2.0501149343780896e-07,0.0009499313767100736
117,23.44689378757515,23.44689378757515,23.44689378757515,23.44689378757515,23.44689378757515,23.44689378757515,23.44689378757515,23.44689378757515,2.301655858122281e-08,0.0003858096103260043,0.0005478903742845395,0.000461486765884568,4.650194377531818e-08,3.3456264243623505e-07,2.10416096116556e-07,0.0009312780817502685
118,23.647294589178358,23.647294589178358,23.647294589178358,23.647294589178358,23.647294589178358,23.647294589178358,23.647294589178358,23.647294589178358,2.2463263354415766e-08,0.0003831217682914641,0.0005440497443132266,0.00045806365625224675,4.5375404614968364e-08,3.2404037437090706e-07,2.1603011173094527e-07,0.0009396533746162906
119,23.847695390781563,23.847695390781563,23.847695390781563,23.847695390781563,23.847695390781563,23.847695390781563,23.847695390781563,23.847695390781563,2.1928337885453913e-08,0.0003804863882311734,0.0005402843414035114,0.00045471025339793576,4.42866300000715e-08,3.1398878156823416e-07,2.2186413410710262e-07,0.0008697019527952022
120,24.04809619238477,24.04809619238477,24.04809619238477,24.04809619238477,24.04809619238477,24.04809619238477,24.04809619238477,24.04809619238477,2.141103714454576e-08,0.00037790217637849357,0.0005365922963467809,0.0004514245433758688,4.323404875090107e-08,3.043808091250814e-07,2.2792941858059618e-07,0.0009009763794579785
121,24.248496993987978,24.248496993987978,24.248496993987978,24.248496993987978,24.248496993987978,24.248496993987978,24.248496993987978,24.248496993987978,2.0910643034290077e-08,0.0003753678717039447,0.0005329718221331807,0.0004482048505179735,4.2216168147528185e-08,2.951913069107588e-07,2.3423797097678845e-07,0.0008674839542859905
122,24.448897795591183,24.448897795591183,24.448897795591183,24.448897795591183,24.448897795591183,24.448897795591183,24.448897795591183,24.448897795591183,2.0426469239868727e-08,0.00037288227231171945,0.0005294211713175553,0.00044504949254560477,4.12315691523017e-08,2.8639686835364493e-07,2.4080254140307655e-07,0.0008731671903866578
123,24.649298597194388,24.649298597194388,24.649298597194388,24.649298597194388,24.649298597194388,24.649298597194388,24.649298597194388,24.649298597194388,1.9957850620852414e-08,0.00037044421243865607,0.0005259386652429685,0.0004419568375835509,4.027890264465963e-08,2.7797569427460925e-07,2.4763675598324854e-07,0.0008814890427744443
124,24.849699398797597,24.849699398797597,24.849699398797597,24.849699398797597,24.849699398797597,24.849699398797597,24.849699398797597,24.849699398797597,1.953480995997058e-08,0.00036805256396401677,0.0005225226925412586,0.00043892533553187063,3.935688484561538e-08,2.6990744953727583e-07,2.5475512620405515e-07,0.0008107144684699344
125,25.050100200400802,25.050100200400802,25.050100200400802,25.050100200400802,25.050100200400802,25.050100200400802,25.050100200400802,25.050100200400802,1.8993428774982145e-08,0.00036570622701039305,0.0005191716267239673,0.00043595346536081904,3.846429388362364e-08,2.621731702905203e-07,2.6217316936471955e-07,0.0008836442193558794
126,25.250501002004007,25.250501002004007,25.250501002004007,25.250501002004007,25.250501002004007,25.250501002004007,25.250501002004007,25.250501002004007,1.8670099663237676e-08,0.0003634041647344386,0.000515884052115122,0.0004330397737356692,3.759996548767653e-08,2.547551283837889e-07,2.6990745574351593e-07,0.0008375960282855674
127,25.450901803607216,25.450901803607216,25.450901803607216,25.450901803607216,25.450901803607216,25.450901803607216,25.450901803607216,25.450901803607216,1.822725511544448e-08,0.0003611453424569051,0.0005126584041829121,0.0004301828210257817,3.676278755020466e-08,2.476367533700748e-07,2.779756871242766e-07,0.0008283328269561072
128,25.65130260521042,25.65130260521042,25.65130260521042,25.65130260521042,25.65130260521042,25.65130260521042,25.65130260521042,25.65130260521042,1.782782849961862e-08,0.00035892877290729324,0.0005094933124460297,0.0004273813387758317,3.5951680312886275e-08,2.408025418206284e-07,2.863968699682115e-07,0.0008236061550639972
129,25.851703406813627,25.851703406813627,25.851703406813627,25.851703406813627,25.851703406813627,25.851703406813627,25.851703406813627,25.851703406813627,1.7440651646822683e-08,0.0003567535123585992,0.000506387379132102,0.0004246338773358842,3.521827172176228e-08,2.3423796821868824e-07,2.9519130628169786e-07,0.0007712759830816921
130,26.052104208416836,26.052104208416836,26.052104208416836,26.052104208416836,26.052104208416836,26.052104208416836,26.052104208416836,26.052104208416836,1.706527403591117e-08,0.0003546186243469178,0.0005033392880691721,0.0004219392574814022,3.428107070139359e-08,2.2792942337810233e-07,3.043808102842542e-07,0.0008061382921774283
131,26.25250501002004,26.25250501002004,26.25250501002004,26.25250501002004,26.25250501002004,26.25250501002004,26.25250501002004,26.25250501002004,1.6701254469706732e-08,0.00035252321865859306,0.0005003477424123342,0.00041929621783277324,3.371789311178169e-08,2.218641325628384e-07,3.139887811481408e-07,0.000773172810021026
132,26.452905811623246,26.452905811623246,26.452905811623246,26.452905811623246,26.452905811623246,26.452905811623246,26.452905811623246,26.452905811623246,1.634816884265918e-08,0.0003504664174484124,0.0004974114962063367,0.0004167035790357945,3.2949018004529785e-08,2.160301116520101e-07,3.2404037396907823e-07,0.0007944756400357951
133,26.653306613226455,26.653306613226455,26.653306613226455,26.653306613226455,26.653306613226455,26.653306613226455,26.653306613226455,26.653306613226455,1.6005605032656953e-08,0.000348447400436491,0.0004945293412130646,0.00041416016181494985,3.2254319742198007e-08,2.104160952160955e-07,3.3456264373370815e-07,0.0007857878381478363
134,26.85370741482966,26.85370741482966,26.85370741482966,26.85370741482966,26.85370741482966,26.85370741482966,26.85370741482966,26.85370741482966,1.5690792860925937e-08,0.0003464653387735951,0.0004917000970015967,0.00041166489050197,3.158031008539636e-08,2.0501149410914343e-07,3.45584719405235e-07,0.0007443693554139538
135,27.054108216432866,27.054108216432866,27.054108216432866,27.054108216432866,27.054108216432866,27.054108216432866,27.054108216432866,27.054108216432866,1.530947134155067e-08,0.0003445194297511649,0.0004889226541908506,0.0004092166582880183,3.092625312662499e-08,1.9980634316601026e-07,3.5713801398753557e-07,0.0007919831291798143
136,27.254509018036075,27.254509018036075,27.254509018036075,27.254509018036075,27.254509018036075,27.254509018036075,27.254509018036075,27.254509018036075,1.5054982844708426e-08,0.0003426089491961613,0.0004861958841522833,0.0004068144255395446,3.02914272755102e-08,1.9479126094529073e-07,3.6925641441578087e-07,0.0007534345075286479
137,27.45490981963928,27.45490981963928,27.45490981963928,27.45490981963928,27.45490981963928,27.45490981963928,27.45490981963928,27.45490981963928,1.473326083697792e-08,0.00034073311279004425,0.00048351872360731556,0.00040445722337274304,2.9675139279557057e-08,1.899574081452756e-07,3.8197655183021296e-07,0.0007562560620034726
138,27.655310621242485,27.655310621242485,27.655310621242485,27.655310621242485,27.655310621242485,27.655310621242485,27.655310621242485,27.655310621242485,1.4437925427713988e-08,0.00033889122410273866,0.0004808901563509518,0.00040214393478709554,2.9076726078114267e-08,1.8529645142919547e-07,3.9533802944703094e-07,0.0007476821079156508
139,27.855711422845694,27.855711422845694,27.855711422845694,27.855711422845694,27.855711422845694,27.855711422845694,27.855711422845694,27.855711422845694,1.415103473988587e-08,0.00033708257917192304,0.00047830915797035154,0.000399873805155438,2.849555269263999e-08,1.8080052580784616e-07,4.093837825685479e-07,0.0007498911735787959
140,28.0561122244489,28.0561122244489,28.0561122244489,28.0561122244489,28.0561122244489,28.0561122244489,28.0561122244489,28.0561122244489,1.3872301287495713e-08,0.00033530650311913766,0.0004757747791433484,0.00039764577763497515,2.7931011647051162e-08,1.7646221055635835e-07,4.2416023055568897e-07,0.0007245066429292823
141,28.256513026052104,28.256513026052104,28.256513026052104,28.256513026052104,28.256513026052104,28.256513026052104,28.256513026052104,28.256513026052104,1.3601443523751943e-08,0.00033356233583644343,0.00047328605254828805,0.0003954590061802051,2.7382521654756757e-08,1.7227449280711793e-07,4.3971812772963207e-07,0.0007496711864407266
142,28.45691382765531,28.45691382765531,28.45691382765531,28.45691382765531,28.45691382765531,28.45691382765531,28.45691382765531,28.45691382765531,1.3338190500542853e-08,0.00033184944576628375,0.00047084207809276496,0.0003933125983479715,2.684952601399961e-08,1.6823074561879203e-07,4.561121866559846e-07,0.0007746976994196679
143,28.65731462925852,28.65731462925852,28.65731462925852,28.65731462925852,28.65731462925852,28.65731462925852,28.65731462925852,28.65731462925852,1.308228161815415e-08,0.0003301672028406987,0.00046844195639144927,0.0003912057925765636,2.6331491821275056e-08,1.6432470110459574e-07,4.734023480992174e-07,0.00071195631837247
144,28.857715430861724,28.857715430861724,28.857715430861724,28.857715430861724,28.857715430861724,28.857715430861724,28.857715430861724,28.857715430861724,1.2836005334099232e-08,0.0003285150204796136,0.0004660848294283691,0.0003891376669164025,2.582790868548232e-08,1.6055042716766825e-07,4.916538247525854e-07,0.000746014596478566
145,29.05811623246493,29.05811623246493,29.05811623246493,29.05811623246493,29.05811623246493,29.05811623246493,29.05811623246493,29.05811623246493,1.2585597616842747e-08,0.00032689230345205603,0.0004637698790418197,0.000387107509759468,2.5338288169466015e-08,1.569023082366787e-07,5.109378724093864e-07,0.0007517849420191236
146,29.258517034068138,29.258517034068138,29.258517034068138,29.258517034068138,29.258517034068138,29.258517034068138,29.258517034068138,29.258517034068138,1.2358732473758118e-08,0.0003252984995715173,0.00046149620589695475,0.0003851145313124559,2.486216345241817e-08,1.5337502309910191e-07,5.313324217969403e-07,0.0007348824846955614
147,29.458917835671343,29.458917835671343,29.458917835671343,29.458917835671343,29.458917835671343,29.458917835671343,29.458917835671343,29.458917835671343,1.2127285302302024e-08,0.0003237330418292577,0.0004592631632177911,0.00038315799858282165,2.4399092115359037e-08,1.4996352584069053e-07,5.529228617831067e-07,0.0007418706943582177
148,29.65931863727455,29.65931863727455,29.65931863727455,29.65931863727455,29.65931863727455,29.65931863727455,29.65931863727455,29.65931863727455,1.1904574850012337e-08,0.00032219540180629223,0.00045706985105588326,0.0003812371694425428,2.3948683867132784e-08,1.4666302071466786e-07,5.75802896605273e-07,0.0007314198042324881
149,29.859719438877757,29.859719438877757,29.859719438877757,29.859719438877757,29.859719438877757,29.859719438877757,29.859719438877757,29.859719438877757,1.1687860517651623e-08,0.0003206850671482534,0.00045491560627651946,0.00037935137633410103,2.3423577223455698e-08,1.4349989382389578e-07,6.000755438476048e-07,0.0007734750000004981
150,30.060120240480963,30.060120240480963,30.060120240480963,30.060120240480963,30.060120240480963,30.060120240480963,30.060120240480963,30.060120240480963,1.1476949410115083e-08,0.0003192015280778491,0.00045279965950655455,0.0003774999184953732,2.3287430673898248e-08,1.4030501612426425e-07,6.258542629468968e-07,0.0007132283617775336
151,30.260521042084168,30.260521042084168,30.260521042084168,30.260521042084168,30.260521042084168,30.260521042084168,30.260521042084168,30.260521042084168,1.1271655339353358e-08,0.00031774429093372575,0.0004507213246313382,0.0003756821428829,2.2582018618968697e-08,1.3741427785953009e-07,6.532642448763469e-07,0.0007770206508626476
152,30.460921843687377,30.460921843687377,30.460921843687377,30.460921843687377,30.460921843687377,30.460921843687377,30.460921843687377,30.460921843687377,1.1071798214265884e-08,0.00031631288641529383,0.0004486799225487286,0.0003738974236684916,2.22648381219229e-08,1.3448381974413846e-07,6.824439015375757e-07,0.0008020516869816815
153,30.661322645290582,30.661322645290582,30.661322645290582,30.661322645290582,30.661322645290582,30.661322645290582,30.661322645290582,30.661322645290582,1.0877198858396745e-08,0.0003149068412023191,0.0004466747670675872,0.0003721450936165363,2.1871455317928858e-08,1.3167475372314583e-07,7.135465744837408e-07,0.0007327984330178359
154,30.861723446893787,30.861723446893787,30.861723446893787,30.861723446893787,30.861723446893787,30.861723446893787,30.861723446893787,30.861723446893787,1.07040829030842e-08,0.00031352572437734504,0.0004447052325730738,0.000370424614234528,2.1488489770705972e-08,1.2895264431714865e-07,7.467424994144728e-07,0.000777941087286801
155,31.062124248496996,31.062124248496996,31.062124248496996,31.062124248496996,31.062124248496996,31.062124248496996,31.062124248496996,31.062124248496996,1.046498446924962e-08,0.0003121690506199557,0.00044277068320076364,0.0003687353533606687,2.111557650700856e-08,1.2631416206743423e-07,7.82221097497694e-07,0.000769379703841924
156,31.2625250501002,31.2625250501002,31.2625250501002,31.2625250501002,31.2625250501002,31.2625250501002,31.2625250501002,31.2625250501002,1.0339793880864287e-08,0.00031083647141104333,0.0004408704862644369,0.00036707675653776145,2.0752396945203712e-08,1.2375612582097175e-07,8.201936182674317e-07,0.0007652471304484502
157,31.462925851703407,31.462925851703407,31.462925851703407,31.462925851703407,31.462925851703407,31.462925851703407,31.462925851703407,31.462925851703407,1.014832992027184e-08,0.0003095275007357011,0.00043900407907054086,0.0003654482598236585,2.0398649447652307e-08,1.212755048396361e-07,8.608962250417807e-07,0.0007658082035134942
158,31.663326653306616,31.663326653306616,31.663326653306616,31.663326653306616,31.663326653306616,31.663326653306616,31.663326653306616,31.663326653306616,9.977747928625153e-09,0.000308241766606267,0.0004371708762511363,0.0003638493533872238,2.0054045747281063e-08,1.1886941078809234e-07,9.045936138968733e-07,0.0007687235465783081
159,31.86372745490982,31.86372745490982,31.86372745490982,31.86372745490982,31.86372745490982,31.86372745490982,31.86372745490982,31.86372745490982,9.811526021623302e-09,0.00030697887617409027,0.00043537030575008814,0.00036227947377261914,1.9718308739390605e-08,1.165350914892282e-07,9.515832058952745e-07,0.0008301328861391323
160,32.06412825651303,32.06412825651303,32.06412825651303,32.06412825651303,32.06412825651303,32.06412825651303,32.06412825651303,32.06412825651303,9.649542006854444e-09,0.0003057384419989425,0.00043360181108249835,0.00036073814074475086,1.9391172335457433e-08,1.1426992089331782e-07,1.0022003035896163e-06,0.0007602273521234271
161,32.26452905811623,32.26452905811623,32.26452905811623,32.26452905811623,32.26452905811623,32.26452905811623,32.26452905811623,32.26452905811623,9.491673031070383e-09,0.0003045200971910442,0.00043186488059999306,0.0003592248489998189,1.9072380785420653e-08,1.1207139898894573e-07,1.0568234861926804e-06,0.0008401096813116586
162,32.46492985971944,32.46492985971944,32.46492985971944,32.46492985971944,32.46492985971944,32.46492985971944,32.46492985971944,32.46492985971944,9.337801935163174e-09,0.00030332347820923017,0.0004301589828103902,0.00035773914128246103,1.8761687833990078e-08,1.0993713358475697e-07,1.1158824282066798e-06,0.0008656881998513888
163,32.66533066132265,32.66533066132265,32.66533066132265,32.66533066132265,32.66533066132265,32.66533066132265,32.66533066132265,32.66533066132265,9.187829739271208e-09,0.00030214823374835967,0.00042848361880122105,0.00035628047882855363,1.8458856759863765e-08,1.0786484671146096e-07,1.1798654064424585e-06,0.0007981623312547573
164,32.86573146292585,32.86573146292585,32.86573146292585,32.86573146292585,32.86573146292585,32.86573146292585,32.86573146292585,32.86573146292585,9.006054662957056e-09,0.0003009940151895936,0.0004268382935687548,0.00035484850844740175,1.8163659585469355e-08,1.0585236213933346e-07,1.249329764195468e-06,0.0008493268813431398
165,33.06613226452906,33.06613226452906,33.06613226452906,33.06613226452906,33.06613226452906,33.06613226452906,33.06613226452906,33.06613226452906,8.98240866034022e-09,0.0002998604996947505,0.00042522251898407734,0.0003534427165070625,1.787587686431577e-08,1.0389759878497527e-07,1.3249137758209203e-06,0.0008335049080910408
166,33.26653306613227,33.26653306613227,33.26653306613227,33.26653306613227,33.26653306613227,33.26653306613227,33.26653306613227,33.26653306613227,8.724502933553247e-09,0.00029874737465673086,0.000423635864097128,0.0003520626941678875,1.7595297058063356e-08,1.0199857186088352e-07,1.4073511718150474e-06,0.0008369646944788939
